record_id,campaign_date,campaign_id,campaign_name,channel,campaign_type,region,audience_segment,device,impressions,clicks,conversions,spend_usd,revenue_usd
REC-002866,2025-09-12,CAMP-010,Short Video Discovery,TikTok Ads,Prospecting,Asia-Pacific,New Customers,Mobile,23413,299,4,216.99,383.35
REC-003314,2025-10-20,CAMP-006,Seasonal Offer Push,Meta Ads,Seasonal Promotion,North America,Returning Customers,Mobile,10208,295,12,398.67,1690.54
REC-000134,2025-01-12,CAMP-014,Win Back Customers,Email,Reactivation,Latin America,Returning Customers,Desktop,7568,460,96,96.67,13785.53
REC-002509,2025-08-12,CAMP-001,Search Growth Engine,Google Ads,Always-on Acquisition,Europe,Enterprise Decision Makers,Mobile,8002,444,32,844.3,9005.88
REC-003554,2025-11-09,CAMP-018,Programmatic Market Reach,Display Ads,Brand Awareness,Europe,Students & Young Professionals,Mobile,16448,53,0,33.58,0.0
REC-001796,2025-06-07,CAMP-004,Social Scale Prospecting,Meta Ads,Prospecting,Asia-Pacific,Returning Customers,Desktop,7248,144,8,138.64,1129.85
REC-006154,2026-06-24,CAMP-020,Creator Partnership Series,Influencer,Influencer Partnership,MENA,New Customers,Tablet,59154,1167,33,1267.67,3690.53
REC-003612,2025-11-14,CAMP-019,Display Retargeting Loop,Display Ads,Retargeting,MENA,Returning Customers,Desktop,34737,267,8,132.31,1224.81
REC-002742,2025-09-01,CAMP-016,Video Reach Accelerator,YouTube Ads,Brand Awareness,Asia-Pacific,Small Business Owners,Mobile,24324,154,2,150.27,250.65
REC-005119,2026-03-24,CAMP-003,High Intent Retargeting,Google Ads,Retargeting,North America,New Customers,Desktop,6710,423,30,883.49,3131.2
REC-005027,2026-03-15,CAMP-007,B2B Decision Makers,LinkedIn Ads,Lead Generation,North America,Students & Young Professionals,Tablet,8492,124,5,906.62,514.08
REC-004605,2026-02-05,CAMP-002,Brand Demand Capture,Google Ads,Brand Awareness,MENA,Students & Young Professionals,Desktop,12772,311,8,454.54,456.57
REC-005357,2026-04-14,CAMP-005,Cart Recovery Social,Meta Ads,Retargeting,Asia-Pacific,Returning Customers,Mobile,19075,673,65,608.07,6371.05
REC-000414,2025-02-06,CAMP-024,Mobile App Acquisition,Google Ads,App Acquisition,north america,New Customers,Tablet,20997,502,15,908.82,853.04
REC-005015,2026-03-14,CAMP-016,Video Reach Accelerator,YouTube Ads,Brand Awareness,Europe,New Customers,Mobile,16343,152,1,130.25,82.34
REC-000203,2025-01-18,CAMP-005,Cart Recovery Social,Meta Ads,Retargeting,North America,Small Business Owners,Mobile,20224,637,38,674.32,5455.25
REC-000990,2025-03-28,CAMP-015,Monthly Product Digest,Email,Customer Nurture,Europe,Students & Young Professionals,Mobile,4549,253,16,59.46,1231.36
REC-000893,2025-03-20,CAMP-015,Monthly Product Digest,Email,Customer Nurture,Europe,New Customers,Desktop,4449,258,22,55.56,2376.64
REC-001437,2025-05-04,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,North America,Returning Customers,Desktop,17048,434,28,512.68,2729.83
REC-002295,2025-07-25,CAMP-008,Executive Thought Leadership,LinkedIn Ads,Brand Awareness,Asia-Pacific,New Customers,Desktop,4515,29,0,190.63,0.0
REC-003665,2025-11-18,CAMP-024,Mobile App Acquisition,Google Ads,App Acquisition,North America,Returning Customers,Mobile,9628,371,26,584.21,1945.28
REC-005694,2026-05-14,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,MENA,New Customers,Mobile,20564,655,20,403.67,2023.79
REC-003063,2025-09-28,CAMP-003,High Intent Retargeting,Google Ads,Retargeting,North America,Enterprise Decision Makers,Desktop,15328,864,115,1563.59,45004.56
REC-000553,2025-02-17,CAMP-012,Youth Engagement Sprint,TikTok Ads,Engagement,Asia-Pacific,Students & Young Professionals,Mobile,26870,468,6,322.75,299.9
REC-002584,2025-08-19,CAMP-018,Programmatic Market Reach,Display Ads,Brand Awareness,Asia-Pacific,New Customers,Desktop,9217,40,0,72.33,0.0
REC-002405,2025-08-03,CAMP-010,Short Video Discovery,TikTok Ads,Prospecting,MENA,Returning Customers,Desktop,20528,287,9,212.18,1059.28
REC-002116,2025-07-08,CAMP-005,Cart Recovery Social,Meta Ads,Retargeting,Asia-Pacific,Enterprise Decision Makers,Desktop,27475,864,63,840.76,14907.59
REC-005227,2026-04-03,CAMP-013,Lifecycle Nurture,Email,Customer Nurture,MENA,Students & Young Professionals,Desktop,15738,813,102,154.6,6262.08
REC-000534,2025-02-16,CAMP-017,Product Demo Views,YouTube Ads,Product Education,North America,New Customers,Desktop,34011,256,6,238.93,589.13
REC-002404,2025-08-03,CAMP-018,Programmatic Market Reach,Display Ads,Brand Awareness,North America,Enterprise Decision Makers,Desktop,10018,39,1,31.96,124.61
REC-003433,2025-10-30,CAMP-001,Search Growth Engine,Google Ads,Always-on Acquisition,North America,New Customers,Tablet,18160,532,21,1162.7,2359.04
REC-002810,2025-09-07,CAMP-007,B2B Decision Makers,LinkedIn Ads,Lead Generation,North America,Students & Young Professionals,Desktop,4071,65,5,480.5,454.3
REC-003733,2025-11-24,CAMP-023,Enterprise Pipeline Builder,LinkedIn Ads,Lead Generation,Europe,Students & Young Professionals,Mobile,2967,50,4,336.72,423.86
REC-000464,2025-02-10,CAMP-002,Brand Demand Capture,Google Ads,Brand Awareness,Europe,New Customers,Desktop,10797,324,12,543.15,926.59
REC-004472,2026-01-25,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,MENA,Students & Young Professionals,Mobile,40206,1435,40,1038.01,2989.58
REC-005304,2026-04-10,CAMP-009,Startup Founder Leads,LinkedIn Ads,Lead Generation,MENA,Returning Customers,Mobile,7662,129,12,503.52,1909.15
REC-005572,2026-05-03,CAMP-015,Monthly Product Digest,Email,Customer Nurture,North America,New Customers,Tablet,4477,197,11,65.31,1097.33
REC-001955,2025-06-22,CAMP-020,Creator Partnership Series,Influencer,Influencer Partnership,Asia-Pacific,Enterprise Decision Makers,Mobile,27016,1015,36,956.86,8090.09
REC-004083,2025-12-23,CAMP-013,Lifecycle Nurture,Email,Customer Nurture,Latin America,Enterprise Decision Makers,Desktop,2917,147,14,36.72,3062.97
REC-005206,2026-04-01,CAMP-004,Social Scale Prospecting,Meta Ads,Prospecting,MENA,Small Business Owners,Desktop,18856,448,18,395.48,2924.24
REC-002683,2025-08-27,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,Asia-Pacific,Enterprise Decision Makers,Tablet,12122,392,12,303.55,3924.34
REC-004353,2026-01-15,CAMP-009,Startup Founder Leads,LinkedIn Ads,Lead Generation,North America,Returning Customers,Mobile,8210,146,16,947.74,2126.32
REC-000820,2025-03-14,CAMP-020,Creator Partnership Series,Influencer,Influencer Partnership,North America,Enterprise Decision Makers,Desktop,49567,1350,60,1465.66,16190.71
REC-002595,2025-08-20,CAMP-011,Creator Product Launch,TikTok Ads,Product Launch,MENA,Small Business Owners,Mobile,32193,544,14,440.48,1905.34
REC-002915,2025-09-16,CAMP-014,Win Back Customers,Email,Reactivation,Latin America,New Customers,Mobile,7474,478,60,90.81,7488.4
REC-003494,2025-11-05,CAMP-014,Win Back Customers,Email,Reactivation,Latin America,Small Business Owners,Desktop,15593,866,155,160.99,27287.31
REC-002599,2025-08-20,CAMP-002,Brand Demand Capture,Google Ads,Brand Awareness,Asia-Pacific,Enterprise Decision Makers,Desktop,10375,323,15,578.19,2552.65
REC-004567,2026-02-02,CAMP-009,Startup Founder Leads,LinkedIn Ads,Lead Generation,Europe,Small Business Owners,Mobile,5613,100,5,522.99,992.87
REC-005069,2026-03-19,CAMP-016,Video Reach Accelerator,YouTube Ads,Brand Awareness,Europe,Small Business Owners,Mobile,27839,230,2,242.01,221.31
REC-004660,2026-02-11,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,Europe,Students & Young Professionals,Mobile,12558,415,11,242.54,906.92
REC-005973,2026-06-07,CAMP-003,High Intent Retargeting,Google Ads,Retargeting,North America,Returning Customers,Mobile,11269,630,58,1163.76,9574.92
REC-005170,2026-03-29,CAMP-024,Mobile App Acquisition,Google Ads,App Acquisition,Asia-Pacific,Students & Young Professionals,Desktop,13705,392,21,605.15,828.75
REC-002905,2025-09-15,CAMP-012,Youth Engagement Sprint,TikTok Ads,Engagement,MENA,Enterprise Decision Makers,Desktop,30877,304,10,232.66,2241.16
REC-000694,2025-03-02,CAMP-014,Win Back Customers,Email,Reactivation,Latin America,Returning Customers,Desktop,10339,628,141,117.9,17246.61
REC-004301,2026-01-10,CAMP-003,High Intent Retargeting,Google Ads,Retargeting,MENA,Small Business Owners,Mobile,5072,284,22,471.0,3116.61
REC-000722,2025-03-04,CAMP-007,B2B Decision Makers,LinkedIn Ads,Lead Generation,Europe,Small Business Owners,Mobile,7499,91,8,401.67,1446.18
REC-001294,2025-04-23,CAMP-004,Social Scale Prospecting,Meta Ads,Prospecting,Asia-Pacific,Enterprise Decision Makers,Mobile,30268,819,37,663.35,8068.27
REC-005236,2026-04-04,CAMP-009,Startup Founder Leads,LinkedIn Ads,Lead Generation,North America,Returning Customers,Mobile,1300,17,0,152.38,0.0
REC-001356,2025-04-27,CAMP-020,Creator Partnership Series,Influencer,Influencer Partnership,Europe,Returning Customers,Mobile,29350,927,41,641.74,4510.35
REC-001157,2025-04-11,CAMP-006,Seasonal Offer Push,Meta Ads,Seasonal Promotion,North America,Small Business Owners,Mobile,11376,294,12,334.01,1802.17
REC-000677,2025-02-28,CAMP-023,Enterprise Pipeline Builder,LinkedIn Ads,Lead Generation,Europe,New Customers,Desktop,6009,89,6,384.9,775.24
REC-002180,2025-07-14,CAMP-018,Programmatic Market Reach,Display Ads,Brand Awareness,North America,Returning Customers,Desktop,37431,99,1,99.46,69.19
REC-004586,2026-02-04,CAMP-004,Social Scale Prospecting,Meta Ads,Prospecting,Latin America,Returning Customers,Mobile,20414,401,15,265.63,1493.62
REC-003669,2025-11-19,CAMP-023,Enterprise Pipeline Builder,LinkedIn Ads,Lead Generation,North America,Small Business Owners,Desktop,9491,160,20,1017.08,4483.61
REC-000555,2025-02-17,CAMP-024,Mobile App Acquisition,Google Ads,App Acquisition,Latin America,New Customers,Mobile,11618,368,14,470.61,990.86
REC-001793,2025-06-07,CAMP-017,Product Demo Views,YouTube Ads,Product Education,MENA,Returning Customers,Mobile,40397,458,8,382.69,1010.34
REC-002838,2025-09-10,CAMP-002,Brand Demand Capture,Google Ads,Brand Awareness,Europe,Returning Customers,Tablet,6752,223,7,347.7,639.79
REC-000810,2025-03-13,CAMP-012,Youth Engagement Sprint,TikTok Ads,Engagement,Europe,New Customers,Mobile,21499,380,6,296.14,343.43
REC-002546,2025-08-15,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,MENA,Small Business Owners,Mobile,27227,935,37,702.76,5378.35
REC-003086,2025-09-30,CAMP-013,Lifecycle Nurture,Email,Customer Nurture,MENA,Small Business Owners,Mobile,6404,443,46,85.48,5455.97
REC-001688,2025-05-28,CAMP-003,High Intent Retargeting,Google Ads,Retargeting,Europe,Small Business Owners,Mobile,14062,821,50,1407.32,8960.22
REC-001283,2025-04-22,CAMP-001,Search Growth Engine,Google Ads,Always-on Acquisition,North America,Returning Customers,Mobile,20577,1246,71,2225.3,9152.83
REC-003560,2025-11-10,CAMP-015,Monthly Product Digest,Email,Customer Nurture,MENA,Students & Young Professionals,Desktop,9702,476,33,111.54,2740.68
REC-006159,2026-06-24,CAMP-016,Video Reach Accelerator,YouTube Ads,Brand Awareness,Latin America,Returning Customers,Desktop,7987,69,1,78.94,108.47
REC-002075,2025-07-04,CAMP-014,Win Back Customers,Email,Reactivation,North America,Small Business Owners,Mobile,6313,575,76,94.79,11477.18
REC-003273,2025-10-17,CAMP-003,High Intent Retargeting,Google Ads,Retargeting,North America,Returning Customers,Mobile,16756,1345,127,2171.99,20212.81
REC-005697,2026-05-14,CAMP-011,Creator Product Launch,TikTok Ads,Product Launch,North America,Returning Customers,Tablet,6737,115,3,120.53,301.58
REC-000681,2025-03-01,CAMP-018,Programmatic Market Reach,Display Ads,Brand Awareness,MENA,Students & Young Professionals,Mobile,51232,193,0,94.39,0.0
REC-003275,2025-10-17,CAMP-024,Mobile App Acquisition,Google Ads,App Acquisition,North America,Enterprise Decision Makers,Desktop,5927,157,8,383.22,1623.14
REC-006084,2026-06-17,CAMP-017,Product Demo Views,YouTube Ads,Product Education,Asia-Pacific,New Customers,Desktop,23517,265,6,212.58,599.77
REC-002957,2025-09-19,CAMP-006,Seasonal Offer Push,Meta Ads,Seasonal Promotion,North America,Small Business Owners,Mobile,6410,197,6,220.87,976.01
REC-002189,2025-07-15,CAMP-009,Startup Founder Leads,LinkedIn Ads,Lead Generation,Europe,Returning Customers,Desktop,5287,66,7,332.09,882.92
REC-000825,2025-03-14,CAMP-010,Short Video Discovery,TikTok Ads,Prospecting,Asia-Pacific,Students & Young Professionals,Desktop,31278,461,7,266.92,571.38
REC-004950,2026-03-08,CAMP-010,Short Video Discovery,TikTok Ads,Prospecting,MENA,New Customers,Mobile,11994,167,3,127.38,337.05
REC-002847,2025-09-10,CAMP-014,Win Back Customers,Email,Reactivation,Europe,New Customers,Desktop,2921,137,21,53.24,2467.86
REC-004649,2026-02-10,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,Europe,New Customers,Desktop,34426,1051,33,992.31,2524.22
REC-003786,2025-11-28,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,MENA,Enterprise Decision Makers,Desktop,14963,391,27,409.36,8321.46
REC-005590,2026-05-05,CAMP-024,Mobile App Acquisition,Google Ads,App Acquisition,Europe,Students & Young Professionals,Mobile,15163,670,22,1168.82,983.43
REC-001727,2025-05-31,CAMP-019,Display Retargeting Loop,Display Ads,Retargeting,Asia-Pacific,Enterprise Decision Makers,Mobile,9551,94,1,52.11,331.23
REC-000541,2025-02-16,CAMP-012,Youth Engagement Sprint,TikTok Ads,Engagement,North America,Small Business Owners,Mobile,21615,390,10,344.66,1047.99
REC-002925,2025-09-17,CAMP-018,Programmatic Market Reach,Display Ads,Brand Awareness,Europe,Small Business Owners,Mobile,28881,109,1,95.8,65.63
REC-005071,2026-03-20,CAMP-013,Lifecycle Nurture,Email,Customer Nurture,Europe,Small Business Owners,Mobile,5420,401,37,80.87,4874.41
REC-000901,2025-03-20,CAMP-016,Video Reach Accelerator,YouTube Ads,Brand Awareness,North America,Small Business Owners,Mobile,31818,303,4,313.02,523.41
REC-000917,2025-03-22,CAMP-002,Brand Demand Capture,Google Ads,Brand Awareness,Europe,New Customers,Desktop,9973,250,12,475.86,905.26
REC-005370,2026-04-15,CAMP-023,Enterprise Pipeline Builder,LinkedIn Ads,Lead Generation,MENA,Small Business Owners,Mobile,6745,118,8,632.37,2020.97
REC-001167,2025-04-12,CAMP-006,Seasonal Offer Push,Meta Ads,Seasonal Promotion,MENA,New Customers,Mobile,21082,436,12,348.42,978.55
REC-004914,2026-03-05,CAMP-024,Mobile App Acquisition,Google Ads,App Acquisition,Asia-Pacific,Students & Young Professionals,Mobile,16091,745,26,1164.25,1208.82
REC-004230,2026-01-04,CAMP-001,Search Growth Engine,Google Ads,Always-on Acquisition,MENA,New Customers,Tablet,4638,162,7,278.2,784.07
REC-005953,2026-06-05,CAMP-002,Brand Demand Capture,Google Ads,Brand Awareness,Europe,New Customers,Mobile,4541,112,4,188.19,227.03
REC-003909,2025-12-08,CAMP-009,Startup Founder Leads,LinkedIn Ads,Lead Generation,North America,Enterprise Decision Makers,Desktop,10621,122,12,761.16,4200.31
REC-005714,2026-05-15,CAMP-019,Display Retargeting Loop,Display Ads,Retargeting,MENA,Returning Customers,Tablet,27913,175,4,76.29,618.58
REC-001388,2025-04-30,CAMP-014,Win Back Customers,Email,Reactivation,Europe,Students & Young Professionals,Mobile,2641,241,20,55.69,1383.44
REC-000212,2025-01-19,CAMP-004,Social Scale Prospecting,Meta Ads,Prospecting,MENA,Small Business Owners,Mobile,11515,262,10,198.69,1292.24
REC-000662,2025-02-27,CAMP-004,Social Scale Prospecting,Meta Ads,Prospecting,North America,Returning Customers,Desktop,15704,309,21,412.9,2947.38
REC-000043,2025-01-04,CAMP-019,Display Retargeting Loop,Display Ads,Retargeting,MENA,Students & Young Professionals,Mobile,28612,274,3,140.13,208.96
REC-005576,2026-05-04,CAMP-001,Search Growth Engine,Google Ads,Always-on Acquisition,MENA,New Customers,Tablet,5815,268,12,404.41,1106.89
REC-006076,2026-06-16,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,North America,New Customers,Mobile,31225,905,18,742.26,1594.1
REC-005448,2026-04-22,CAMP-007,B2B Decision Makers,LinkedIn Ads,Lead Generation,Europe,New Customers,Tablet,6671,84,5,519.46,562.3
REC-006034,2026-06-12,CAMP-003,High Intent Retargeting,Google Ads,Retargeting,Europe,Small Business Owners,Desktop,8086,452,70,716.68,9774.85
REC-002112,2025-07-08,CAMP-010,Short Video Discovery,TikTok Ads,Prospecting,North America,Enterprise Decision Makers,Mobile,23839,377,7,359.08,1940.97
REC-000969,2025-03-26,CAMP-012,Youth Engagement Sprint,TikTok Ads,Engagement,North America,Returning Customers,Mobile,10356,147,3,170.53,295.0
REC-005690,2026-05-14,CAMP-019,Display Retargeting Loop,Display Ads,Retargeting,Asia-Pacific,New Customers,Mobile,46349,314,6,128.55,529.41
REC-004457,2026-01-23,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,Asia-Pacific,New Customers,Mobile,54150,1678,61,1319.59,5485.4
REC-005845,2026-05-27,CAMP-001,Search Growth Engine,Google Ads,Always-on Acquisition,North America,Small Business Owners,Tablet,12758,564,28,1268.15,3297.62
REC-004855,2026-02-27,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,Asia-Pacific,New Customers,Desktop,18023,565,17,526.89,1434.27
REC-002861,2025-09-12,CAMP-016,Video Reach Accelerator,YouTube Ads,Brand Awareness,North America,Returning Customers,Desktop,10608,85,2,100.53,203.41
REC-003082,2025-09-30,CAMP-023,Enterprise Pipeline Builder,LinkedIn Ads,Lead Generation,North America,Returning Customers,Mobile,7836,105,10,569.66,1645.6
REC-005324,2026-04-12,CAMP-021,Micro Creator Conversion,Influencer,Influencer Partnership,MENA,New Customers,Desktop,12928,475,21,380.47,1613.16
REC-000569,2025-02-19,CAMP-008,Executive Thought Leadership,LinkedIn Ads,Brand Awareness,Asia-Pacific,New Customers,Desktop,2133,10,0,64.9,0.0
REC-005975,2026-06-07,CAMP-015,Monthly Product Digest,Email,Customer Nurture,North America,New Customers,Mobile,9350,602,43,107.87,3351.64
REC-003975,2025-12-14,CAMP-001,Search Growth Engine,Google Ads,Always-on Acquisition,Latin America,Returning Customers,Desktop,17301,694,82,760.84,10628.86
REC-002276,2025-07-23,CAMP-019,Display Retargeting Loop,Display Ads,Retargeting,North America,New Customers,Desktop,32612,256,6,161.56,713.8
REC-005834,2026-05-26,CAMP-024,Mobile App Acquisition,Google Ads,App Acquisition,Europe,Students & Young Professionals,Mobile,16795,616,23,896.55,825.55
REC-004243,2026-01-05,CAMP-016,Video Reach Accelerator,YouTube Ads,Brand Awareness,Asia-Pacific,Returning Customers,Tablet,36908,237,3,184.22,326.86
REC-000311,2025-01-28,CAMP-010,Short Video Discovery,TikTok Ads,Prospecting,Asia-Pacific,Small Business Owners,Desktop,25942,480,14,316.84,1817.24
REC-004128,2025-12-26,CAMP-005,Cart Recovery Social,Meta Ads,Retargeting,MENA,Students & Young Professionals,Mobile,10968,447,19,448.45,1101.23
