"record_id","campaign_id","campaign_name","campaign_date","month_start","campaign_year","campaign_month_number","campaign_month_name","year_month","campaign_quarter","channel","campaign_type","region","audience_segment","device","impressions","clicks","conversions","spend_usd","revenue_usd","profit_usd","row_profit_margin_percentage"
"REC-005754","CAMP-017","Product Demo Views","2026-05-19","2026-05-01",2026,5,"May      ","2026-05","Q2","YouTube Ads","Product Education","MENA","Small Business Owners","Desktop",24386,189,4,142.04,482.67,340.63,70.57
"REC-005755","CAMP-012","Youth Engagement Sprint","2026-05-19","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Engagement","Asia-Pacific","Returning Customers","Desktop",14489,191,7,163.19,604.45,441.26,73.00
"REC-005756","CAMP-009","Startup Founder Leads","2026-05-19","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","Asia-Pacific","Small Business Owners","Mobile",7617,87,6,376.51,1131.22,754.71,66.72
"REC-005757","CAMP-020","Creator Partnership Series","2026-05-19","2026-05-01",2026,5,"May      ","2026-05","Q2","Influencer","Influencer Partnership","MENA","Returning Customers","Mobile",42427,1660,50,923.96,6092.96,5169.00,84.84
"REC-005758","CAMP-005","Cart Recovery Social","2026-05-19","2026-05-01",2026,5,"May      ","2026-05","Q2","Meta Ads","Retargeting","MENA","Enterprise Decision Makers","Mobile",12465,594,44,582.45,11600.05,11017.60,94.98
"REC-005759","CAMP-023","Enterprise Pipeline Builder","2026-05-19","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","Asia-Pacific","Small Business Owners","Desktop",5859,68,5,392.24,1170.40,778.16,66.49
"REC-005760","CAMP-023","Enterprise Pipeline Builder","2026-05-19","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","Asia-Pacific","Enterprise Decision Makers","Desktop",4557,70,7,396.51,2866.41,2469.90,86.17
"REC-005761","CAMP-011","Creator Product Launch","2026-05-19","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Product Launch","MENA","Returning Customers","Mobile",11569,297,6,194.32,767.74,573.42,74.69
"REC-005762","CAMP-013","Lifecycle Nurture","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","Email","Customer Nurture","Europe","New Customers","Mobile",16091,935,55,170.03,4778.22,4608.19,96.44
"REC-005763","CAMP-013","Lifecycle Nurture","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","Email","Customer Nurture","Europe","Students & Young Professionals","Mobile",4215,353,27,62.25,1665.46,1603.21,96.26
"REC-005764","CAMP-012","Youth Engagement Sprint","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Engagement","MENA","New Customers","Mobile",17342,214,3,196.04,230.36,34.32,14.90
"REC-005765","CAMP-019","Display Retargeting Loop","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","Display Ads","Retargeting","Europe","Returning Customers","Mobile",28325,241,5,121.85,719.49,597.64,83.06
"REC-005766","CAMP-019","Display Retargeting Loop","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","Display Ads","Retargeting","Asia-Pacific","Enterprise Decision Makers","Desktop",20346,140,2,92.10,568.07,475.97,83.79
"REC-005767","CAMP-005","Cart Recovery Social","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","Meta Ads","Retargeting","Asia-Pacific","Students & Young Professionals","Mobile",26653,731,25,573.48,1609.81,1036.33,64.38
"REC-005768","CAMP-004","Social Scale Prospecting","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","Meta Ads","Prospecting","MENA","Students & Young Professionals","Mobile",25892,506,11,439.57,712.25,272.68,38.28
"REC-005769","CAMP-016","Video Reach Accelerator","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","YouTube Ads","Brand Awareness","Europe","Returning Customers","Desktop",20816,150,3,148.79,274.12,125.33,45.72
"REC-005770","CAMP-016","Video Reach Accelerator","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","YouTube Ads","Brand Awareness","Europe","New Customers","Tablet",25521,125,1,108.90,69.94,-38.96,-55.70
"REC-005771","CAMP-008","Executive Thought Leadership","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Brand Awareness","North America","Small Business Owners","Mobile",2063,22,1,166.57,74.15,-92.42,-124.64
"REC-005772","CAMP-011","Creator Product Launch","2026-05-20","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Product Launch","MENA","Returning Customers","Desktop",24880,448,12,282.91,1670.92,1388.01,83.07
"REC-005773","CAMP-009","Startup Founder Leads","2026-05-21","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","North America","Returning Customers","Mobile",4859,67,6,345.28,826.76,481.48,58.24
"REC-005774","CAMP-009","Startup Founder Leads","2026-05-21","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","MENA","New Customers","Tablet",4677,69,5,289.23,532.34,243.11,45.67
"REC-005775","CAMP-021","Micro Creator Conversion","2026-05-21","2026-05-01",2026,5,"May      ","2026-05","Q2","Influencer","Influencer Partnership","Europe","Returning Customers","Desktop",45525,1643,73,1571.31,7136.09,5564.78,77.98
"REC-005776","CAMP-007","B2B Decision Makers","2026-05-21","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","Asia-Pacific","Small Business Owners","Mobile",4228,91,9,505.55,1957.23,1451.68,74.17
"REC-005777","CAMP-002","Brand Demand Capture","2026-05-21","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","Brand Awareness","Latin America","Small Business Owners","Desktop",7616,274,13,328.67,1334.32,1005.65,75.37
"REC-005778","CAMP-008","Executive Thought Leadership","2026-05-21","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Brand Awareness","MENA","Returning Customers","Mobile",4513,54,2,309.52,110.53,-198.99,-180.03
"REC-005779","CAMP-020","Creator Partnership Series","2026-05-21","2026-05-01",2026,5,"May      ","2026-05","Q2","Influencer","Influencer Partnership","Asia-Pacific","Students & Young Professionals","Desktop",22018,494,19,571.25,1408.73,837.48,59.45
"REC-005780","CAMP-020","Creator Partnership Series","2026-05-21","2026-05-01",2026,5,"May      ","2026-05","Q2","Influencer","Influencer Partnership","North America","Returning Customers","Mobile",26518,706,28,621.97,3576.46,2954.49,82.61
"REC-005781","CAMP-023","Enterprise Pipeline Builder","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","Europe","Students & Young Professionals","Desktop",2140,36,2,229.22,202.03,-27.19,-13.46
"REC-005782","CAMP-023","Enterprise Pipeline Builder","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","MENA","Enterprise Decision Makers","Desktop",8813,97,14,402.90,6260.33,5857.43,93.56
"REC-005783","CAMP-024","Mobile App Acquisition","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","App Acquisition","Asia-Pacific","Returning Customers","Desktop",11993,280,24,497.61,1622.04,1124.43,69.32
"REC-005784","CAMP-024","Mobile App Acquisition","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","App Acquisition","MENA","New Customers","Mobile",13273,737,22,1043.79,1525.11,481.32,31.56
"REC-005785","CAMP-012","Youth Engagement Sprint","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Engagement","North America","Students & Young Professionals","Mobile",18813,274,3,322.58,140.42,-182.16,-129.73
"REC-005786","CAMP-018","Programmatic Market Reach","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","Display Ads","Brand Awareness","North America","Enterprise Decision Makers","Mobile",12954,36,1,32.73,148.15,115.42,77.91
"REC-005787","CAMP-015","Monthly Product Digest","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","Email","Customer Nurture","North America","Returning Customers","Mobile",8023,374,35,82.11,4827.94,4745.83,98.30
"REC-005788","CAMP-011","Creator Product Launch","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Product Launch","Latin America","New Customers","Mobile",24066,546,11,251.56,1077.20,825.64,76.65
"REC-005789","CAMP-019","Display Retargeting Loop","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","Display Ads","Retargeting","North America","New Customers","Mobile",45617,298,3,160.74,285.50,124.76,43.70
"REC-005790","CAMP-013","Lifecycle Nurture","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","Email","Customer Nurture","Asia-Pacific","New Customers","Mobile",8674,450,38,93.99,3238.33,3144.34,97.10
"REC-005791","CAMP-013","Lifecycle Nurture","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","Email","Customer Nurture","Latin America","Small Business Owners","Mobile",10117,654,87,124.02,13012.74,12888.72,99.05
"REC-005792","CAMP-001","Search Growth Engine","2026-05-22","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","Always-on Acquisition","North America","Students & Young Professionals","Mobile",12781,686,29,1146.31,2362.81,1216.50,51.49
"REC-005793","CAMP-017","Product Demo Views","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","YouTube Ads","Product Education","North America","Returning Customers","Mobile",28703,371,9,309.16,1088.08,778.92,71.59
"REC-005794","CAMP-010","Short Video Discovery","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Prospecting","Latin America","Small Business Owners","Mobile",7640,150,3,105.46,448.78,343.32,76.50
"REC-005795","CAMP-011","Creator Product Launch","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Product Launch","North America","New Customers","Mobile",6380,102,1,106.85,95.01,-11.84,-12.46
"REC-005796","CAMP-011","Creator Product Launch","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Product Launch","Asia-Pacific","Students & Young Professionals","Mobile",21552,460,6,338.90,386.00,47.10,12.20
"REC-005797","CAMP-005","Cart Recovery Social","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","Meta Ads","Retargeting","North America","New Customers","Desktop",19746,464,35,450.17,3119.04,2668.87,85.57
"REC-005798","CAMP-005","Cart Recovery Social","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","Meta Ads","Retargeting","MENA","Returning Customers","Mobile",7168,298,18,300.19,2480.16,2179.97,87.90
"REC-005799","CAMP-001","Search Growth Engine","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","Always-on Acquisition","Asia-Pacific","New Customers","Desktop",18660,691,45,1155.73,3797.39,2641.66,69.57
"REC-005800","CAMP-001","Search Growth Engine","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","Always-on Acquisition","Europe","Students & Young Professionals","Mobile",11849,460,24,670.40,1882.15,1211.75,64.38
"REC-005801","CAMP-016","Video Reach Accelerator","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","YouTube Ads","Brand Awareness","Europe","Returning Customers","Desktop",35108,309,6,285.92,541.26,255.34,47.18
"REC-005802","CAMP-015","Monthly Product Digest","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","Email","Customer Nurture","Asia-Pacific","New Customers","Desktop",6588,287,21,87.57,1649.10,1561.53,94.69
"REC-005803","CAMP-015","Monthly Product Digest","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","Email","Customer Nurture","North America","Enterprise Decision Makers","Mobile",6341,387,42,77.63,12949.19,12871.56,99.40
"REC-005804","CAMP-021","Micro Creator Conversion","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","Influencer","Influencer Partnership","North America","Enterprise Decision Makers","Desktop",24766,968,48,808.29,14990.83,14182.54,94.61
"REC-005805","CAMP-024","Mobile App Acquisition","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","App Acquisition","MENA","Small Business Owners","Mobile",17527,676,38,862.14,3749.95,2887.81,77.01
"REC-005806","CAMP-024","Mobile App Acquisition","2026-05-23","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","App Acquisition","MENA","Unknown","Mobile",13831,466,29,720.09,2280.80,1560.71,68.43
"REC-005807","CAMP-002","Brand Demand Capture","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","Brand Awareness","North America","Returning Customers","Mobile",11183,464,19,1050.72,1892.84,842.12,44.49
"REC-005808","CAMP-002","Brand Demand Capture","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","Brand Awareness","Asia-Pacific","Enterprise Decision Makers","Desktop",2980,90,4,143.63,941.86,798.23,84.75
"REC-005809","CAMP-004","Social Scale Prospecting","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","Meta Ads","Prospecting","Latin America","Small Business Owners","Mobile",13519,301,14,227.35,2221.73,1994.38,89.77
"REC-005810","CAMP-009","Startup Founder Leads","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","MENA","Enterprise Decision Makers","Mobile",1457,27,3,121.33,1232.96,1111.63,90.16
"REC-005811","CAMP-009","Startup Founder Leads","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","Asia-Pacific","Returning Customers","Tablet",1259,8,1,57.64,177.14,119.50,67.46
"REC-005812","CAMP-017","Product Demo Views","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","YouTube Ads","Product Education","North America","Students & Young Professionals","Desktop",22618,171,2,169.10,153.48,-15.62,-10.18
"REC-005813","CAMP-018","Programmatic Market Reach","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","Display Ads","Brand Awareness","Asia-Pacific","New Customers","Desktop",38651,163,1,116.36,47.42,-68.94,-145.38
"REC-005814","CAMP-019","Display Retargeting Loop","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","Display Ads","Retargeting","Europe","Students & Young Professionals","Mobile",37032,379,5,199.33,338.38,139.05,41.09
"REC-005815","CAMP-008","Executive Thought Leadership","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Brand Awareness","North America","Returning Customers","Tablet",6780,52,2,340.18,109.80,-230.38,-209.82
"REC-005816","CAMP-008","Executive Thought Leadership","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Brand Awareness","Europe","Students & Young Professionals","Mobile",4882,42,0,257.37,0.00,-257.37,NULL
"REC-005817","CAMP-007","B2B Decision Makers","2026-05-24","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Lead Generation","Europe","Returning Customers","Desktop",3891,59,7,364.60,1041.49,676.89,64.99
"REC-005818","CAMP-001","Search Growth Engine","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","Always-on Acquisition","North America","Enterprise Decision Makers","Mobile",13006,652,34,1288.23,8594.78,7306.55,85.01
"REC-005819","CAMP-001","Search Growth Engine","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","Google Ads","Always-on Acquisition","Europe","Small Business Owners","Desktop",12279,588,31,1057.29,3536.81,2479.52,70.11
"REC-005820","CAMP-008","Executive Thought Leadership","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Brand Awareness","Latin America","Small Business Owners","Mobile",3999,48,1,178.46,80.82,-97.64,-120.81
"REC-005821","CAMP-008","Executive Thought Leadership","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","LinkedIn Ads","Brand Awareness","MENA","Small Business Owners","Desktop",4274,40,1,247.29,73.79,-173.50,-235.13
"REC-005822","CAMP-010","Short Video Discovery","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Prospecting","Europe","Students & Young Professionals","Mobile",11617,140,1,91.22,62.32,-28.90,-46.37
"REC-005823","CAMP-010","Short Video Discovery","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Prospecting","Europe","Small Business Owners","Mobile",15561,234,5,194.58,768.88,574.30,74.69
"REC-005824","CAMP-016","Video Reach Accelerator","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","YouTube Ads","Brand Awareness","Asia-Pacific","Students & Young Professionals","Desktop",7977,71,0,68.13,0.00,-68.13,NULL
"REC-005825","CAMP-011","Creator Product Launch","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Product Launch","North America","New Customers","Mobile",23004,482,11,391.22,1100.78,709.56,64.46
"REC-005826","CAMP-011","Creator Product Launch","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","TikTok Ads","Product Launch","Europe","Students & Young Professionals","Desktop",7782,157,4,154.64,235.88,81.24,34.44
"REC-005827","CAMP-019","Display Retargeting Loop","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","Display Ads","Retargeting","MENA","Small Business Owners","Tablet",11513,63,0,37.03,0.00,-37.03,NULL
"REC-005828","CAMP-014","Win Back Customers","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","Email","Reactivation","Asia-Pacific","Small Business Owners","Mobile",4155,352,57,53.36,11043.52,10990.16,99.52
"REC-005829","CAMP-014","Win Back Customers","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","Email","Reactivation","North America","New Customers","Tablet",1987,113,15,33.35,2079.28,2045.93,98.40
"REC-005830","CAMP-021","Micro Creator Conversion","2026-05-25","2026-05-01",2026,5,"May      ","2026-05","Q2","Influencer","Influencer Partnership","Europe","New Customers","Mobile",49019,2028,51,1605.11,4968.53,3363.42,67.69
"REC-005831","CAMP-013","Lifecycle Nurture","2026-05-26","2026-05-01",2026,5,"May      ","2026-05","Q2","Email","Customer Nurture","North America","New Customers","Mobile",6004,412,38,85.75,3939.46,3853.71,97.82
